2 Threads
Tempo de Execucao
0.0019915103912353516
0.0020003318786621094
0.0010006427764892578
0.0010001659393310547
0.0010006427764892578
0.0
0.0010004043579101562
0.0009999275207519531
0.0009996891021728516
0.0
0.0010006427764892578
0.0009984970092773438
0.0
0.0
0.0009999275207519531
0.0
0.0010008811950683594
0.001001119613647461
0.0009996891021728516
0.0
0.0010001659393310547
0.0009996891021728516
0.0
0.0010004043579101562
0.0009982585906982422
0.0
0.0009989738464355469
0.0
0.0
0.0010008811950683594
4 Threads
Tempo de Execucao
0.001001596450805664
0.0010006427764892578
0.0009987354278564453
0.0010013580322265625
0.001999378204345703
0.0010044574737548828
0.0010001659393310547
0.001001596450805664
0.0009963512420654297
0.0020017623901367188
0.0009982585906982422
0.0010097026824951172
0.0009989738464355469
0.001001119613647461
0.002001523971557617
0.0010037422180175781
0.0009975433349609375
0.0019979476928710938
0.001001119613647461
0.0009999275207519531
0.0019989013671875
0.0009996891021728516
0.0020029544830322266
0.0009968280792236328
0.001004934310913086
0.001995563507080078
0.001001596450805664
0.0009980201721191406
0.0009989738464355469
0.002000570297241211
8 Threads
Tempo de Execucao
0.002002239227294922
0.0029973983764648438
0.002001047134399414
0.002259969711303711
0.003000974655151367
0.0029997825622558594
0.0019996166229248047
0.002999544143676758
0.002001523971557617
0.0029993057250976562
0.002000093460083008
0.0030002593994140625
0.0019989013671875
0.0029990673065185547
0.002000093460083008
0.003000497817993164
0.0019981861114501953
0.003001689910888672
0.002000093460083008
0.0029981136322021484
0.002000570297241211
0.003001689910888672
0.0030002593994140625
0.002001047134399414
0.0019996166229248047
0.0019996166229248047
0.0030002593994140625
0.0029997825622558594
0.0019998550415039062
0.003000497817993164
