Tempo de Execucao
0.03437328338623047
0.033397674560546875
0.03303885459899902
0.03185081481933594
0.03126716613769531
0.03018474578857422
0.03172135353088379
0.031078100204467773
0.030590534210205078
0.02954840660095215
0.02860403060913086
0.030576467514038086
0.031668663024902344
0.030741453170776367
0.03211641311645508
0.029076337814331055
0.03174424171447754
0.029351234436035156
0.027542591094970703
0.027459144592285156
0.027036666870117188
0.028594255447387695
0.027228593826293945
0.028841495513916016
0.02819347381591797
0.02670145034790039
0.02511143684387207
0.026046037673950195
0.026136159896850586
